flux	loglam	ivar	and_mask	or_mask	wdisp	sky	model
440.87616	3.617	0.00789456	0	33554432	0.93452597	4.754187	429.36365
438.1185	3.6171	0.0116307195	0	0	0.9343948	5.415044	427.30756
437.06244	3.6172	0.011663327	0	0	0.93426436	5.302102	429.63715
438.53128	3.6173	0.011636244	0	0	0.93413395	4.7345033	433.5387
447.73825	3.6174	0.011297664	0	0	0.9340035	3.871118	437.1097
454.7895	3.6175	0.011075759	0	0	0.9338732	3.5418499	438.2112
453.59662	3.6176	0.011071838	0	0	0.9337429	4.153458	437.7886
450.15292	3.6177	0.011177663	0	0	0.9336124	4.79826	444.30878
447.14807	3.6178	0.011261039	0	0	0.9334821	4.39321	444.6153
455.27805	3.6179	0.011001695	0	0	0.93335176	4.0124245	440.40833
449.2469	3.618	0.011237534	0	0	0.9332215	4.3939347	439.30466
454.28036	3.6181	0.011055147	0	0	0.93309116	4.346803	440.74423
456.74658	3.6182	0.0110148685	0	0	0.9329609	4.506296	434.22882
444.3355	3.6183	0.011388514	0	0	0.9328306	4.964158	435.39343
447.6337	3.6184	0.011347126	0	0	0.9327004	5.0684085	436.6152
445.60245	3.6185	0.01142941	0	0	0.93257016	5.2961826	436.9251
435.25833	3.6186	0.011737437	0	0	0.93244	5.834988	438.32675
443.31873	3.6187	0.011506943	0	0	0.93230975	5.9230933	438.9482
457.0563	3.6188	0.011016225	0	0	0.9321795	5.620699	435.27182
449.6557	3.6189	0.011296743	0	0	0.93204945	6.0272408	443.73447
440.33105	3.619	0.011656446	0	0	0.93191916	5.8151965	445.0937
456.31998	3.6191	0.011077134	0	0	0.93178904	5.254328	439.47168
447.9502	3.6192	0.011346433	0	0	0.9316589	5.3859615	435.7063
449.78473	3.6193	0.011248599	0	0	0.9315288	5.635322	438.621
450.86917	3.6194	0.0112197045	0	0	0.93139875	5.8929396	442.2864
451.20242	3.6195	0.011208168	0	0	0.93126863	6.3886175	435.2932
450.15955	3.6196	0.011239909	0	0	0.9311385	7.0686584	435.7263
450.87424	3.6197	0.01120725	0	0	0.93100846	7.5727525	437.22314
452.846	3.6198	0.011151493	0	0	0.9308784	7.5792756	438.5487
446.1638	3.6199	0.0113637	0	0	0.93074846	6.9643364	442.49323
448.7486	3.62	0.011095494	0	0	0.93061846	6.78102	438.8758
451.9633	3.6201	0.011165677	0	0	0.93048847	7.0872684	434.44443
448.4045	3.6202	0.011303129	0	0	0.93035823	6.8766727	433.02023
453.99728	3.6203	0.011189208	0	0	0.9302284	6.265048	434.92316
447.2983	3.6204	0.011432776	0	0	0.9300985	5.8208985	434.2004
441.2247	3.6205	0.011641107	0	0	0.9299684	5.6638527	428.07227
445.4687	3.6206	0.01152241	0	0	0.9298385	5.7954636	426.80862
449.25198	3.6207	0.011355905	0	0	0.92970866	5.9078503	428.58627
449.10577	3.6208	0.011306775	0	0	0.9295787	5.6771283	429.03268
454.09418	3.6209	0.01114492	0	0	0.9294488	5.2649865	428.6368
457.84195	3.621	0.011006876	0	0	0.929319	5.2673645	428.54688
446.7039	3.6211	0.011465796	0	0	0.9291892	5.953207	429.33536
440.77225	3.6212	0.011712268	0	0	0.92905927	6.5130863	431.38162
448.74323	3.6213	0.011489415	0	0	0.9289295	5.6984773	431.6754
436.12476	3.6214	0.011961599	0	0	0.9287996	4.6828966	432.223
437.084	3.6215	0.011898376	0	0	0.9286699	4.4298058	428.95377
447.6616	3.6216	0.011583694	0	0	0.92854017	4.5055313	428.2521
443.3742	3.6217	0.011682064	0	0	0.92841035	4.5990515	434.0975
438.7082	3.6218	0.011846979	0	0	0.92828053	4.642627	430.10553
443.20752	3.6219	0.011737631	0	0	0.92815083	4.4275155	430.261
440.08557	3.622	0.01178783	0	0	0.9280211	3.9972363	433.72708
451.53253	3.6221	0.011331532	0	0	0.9278914	3.8727734	433.54108
451.20404	3.6222	0.011354208	0	0	0.92776173	4.492114	432.95706
445.54773	3.6223	0.011574983	0	0	0.92763203	4.7389107	434.83777
451.31296	3.6224	0.011335211	0	0	0.92750233	4.5566134	427.9095
451.65143	3.6225	0.011319455	0	0	0.9273727	4.4816995	428.32147
449.89734	3.6226	0.011415195	0	0	0.9272432	4.3652368	422.8852
446.2343	3.6227	0.011535537	0	0	0.9271135	4.300255	420.88385
444.0991	3.6228	0.011680994	0	0	0.92698383	4.2886505	424.35336
441.3272	3.6229	0.011790234	0	0	0.92685425	4.1052613	424.02618
440.14188	3.623	0.011821399	0	0	0.9267247	3.7613673	419.2788
447.62	3.6231	0.011615003	0	0	0.9265952	3.6213534	420.7264
441.52625	3.6232	0.011806414	0	0	0.9264657	4.0063424	420.99353
436.27728	3.6233	0.012029425	0	0	0.9263362	4.753971	423.76764
438.12927	3.6234	0.01195862	0	0	0.9262067	4.839475	426.06033
441.51877	3.6235	0.011809778	0	0	0.9260772	4.00715	424.07257
444.46823	3.6236	0.007777206	0	33554432	0.92594594	3.5637474	428.49994
438.88257	3.6237	0.007881557	0	33554432	0.9258166	3.7286935	429.8858
448.41257	3.6238	0.007757908	0	33554432	0.925687	3.9743164	429.44418
455.6855	3.6239	0.011219622	0	0	0.92555934	4.1373935	427.98148
448.148	3.624	0.011517976	0	0	0.92543006	4.4541826	427.04242
444.61334	3.6241	0.011630108	0	0	0.9253007	4.917994	428.8766
445.54343	3.6242	0.011654432	0	0	0.9251712	4.9660873	432.8186
452.8662	3.6243	0.011376661	0	0	0.92504185	4.2306533	431.9518
443.72736	3.6244	0.011735115	0	0	0.92491263	4.0007815	427.51413
427.22458	3.6245	0.012414268	0	0	0.92478323	4.51833	426.8633
437.0517	3.6246	0.012078726	0	0	0.9246539	4.7479258	430.08203
435.82217	3.6247	0.012113713	0	0	0.92452466	4.4919734	432.3594
430.79996	3.6248	0.012259519	0	0	0.9243953	4.149933	433.57568
444.36008	3.6249	0.011833588	0	0	0.92426604	4.146086	429.87888
445.63004	3.625	0.011713748	0	0	0.92413694	4.37104	428.82556
441.08228	3.6251	0.011807329	0	0	0.92400765	4.4164968	432.9088
452.18466	3.6252	0.011461214	0	0	0.9238783	4.1674113	435.7773
437.6766	3.6253	0.011945288	0	0	0.9237492	3.9514227	431.66617
443.39468	3.6254	0.011782966	0	0	0.92362005	4.0238667	427.4239
436.1737	3.6255	0.012079214	0	0	0.92349076	4.117894	425.50262
430.60617	3.6256	0.012370868	0	0	0.9233618	4.1035495	417.2615
417.9183	3.6257	0.01291724	0	0	0.92323273	4.133654	412.70755
417.58896	3.6258	0.012872885	0	0	0.9231036	4.1796775	415.3641
435.83304	3.6259	0.012216863	0	0	0.92297447	4.2044077	418.28946
440.5533	3.626	0.012009206	0	0	0.92284536	4.0194416	419.44766
431.92328	3.6261	0.012336758	0	0	0.9227163	3.6419945	424.9044
428.09012	3.6262	0.012508396	0	0	0.9225873	3.354185	426.32675
432.9112	3.6263	0.012271653	0	0	0.9224583	3.4256625	425.73193
443.4308	3.6264	0.011865379	0	0	0.9223293	3.6688316	424.0475
441.9963	3.6265	0.011843448	0	0	0.9222002	3.7245722	420.83643
431.9636	3.6266	0.012291638	0	0	0.9220712	3.9738708	421.00763
439.8907	3.6267	0.011978072	0	0	0.9219423	4.196015	419.2724
435.4005	3.6268	0.012156552	0	0	0.92181337	4.161507	420.3017
441.17972	3.6269	0.011921818	0	0	0.92168444	4.2984624	424.09814
443.26553	3.627	0.0118326545	0	0	0.9215556	4.443792	426.54135
442.47452	3.6271	0.011859691	0	0	0.92142665	4.266982	425.68243
443.55737	3.6272	0.011799924	0	0	0.9212978	3.861733	425.78214
445.0183	3.6273	0.01176952	0	0	0.92116886	3.6754663	422.12543
443.21707	3.6274	0.0118248295	0	0	0.9210401	3.8648744	425.64737
437.1387	3.6275	0.012085503	0	0	0.9209114	4.0733747	427.88187
438.13736	3.6276	0.012073993	0	0	0.92078245	4.012611	423.4209
433.06885	3.6277	0.012298076	0	0	0.92065376	3.9011247	418.24792
430.65237	3.6278	0.012438613	0	0	0.92052495	4.06589	418.573
431.6155	3.6279	0.012403163	0	0	0.9203963	4.2818108	415.30457
427.4164	3.628	0.01256585	0	0	0.9202675	4.772341	416.7451
432.70483	3.6281	0.012365125	0	0	0.9201387	5.5211797	418.93887
432.89417	3.6282	0.012296271	0	0	0.9200101	5.774253	418.3412
433.53857	3.6283	0.012264062	0	0	0.9198815	5.500477	418.06723
440.57526	3.6284	0.0119515415	0	0	0.9197528	4.9422703	421.43396
443.6865	3.6285	0.011851193	0	0	0.9196242	4.4323773	419.19467
442.74683	3.6286	0.011829714	0	0	0.91949546	4.4890647	416.13147
436.3152	3.6287	0.012116067	0	0	0.91936696	4.925844	418.43185
440.5961	3.6288	0.011928458	0	0	0.91923845	4.791451	421.75766
448.8817	3.6289	0.011642217	0	0	0.91910976	4.617357	420.07666
437.32416	3.629	0.012085253	0	0	0.91898125	5.0494823	420.34073
435.492	3.6291	0.012206838	0	0	0.9188528	5.3041296	414.72406
429.81802	3.6292	0.012442347	0	0	0.9187242	5.079914	411.5812
431.90347	3.6293	0.012396506	0	0	0.9185958	4.551093	415.28613
439.78714	3.6294	0.012107071	0	0	0.9184673	3.9240577	419.06088
438.44022	3.6295	0.012143059	0	0	0.91833884	3.7513509	417.2215
432.9272	3.6296	0.012309305	0	0	0.91821045	4.307819	420.06375
437.1316	3.6297	0.012170067	0	0	0.91808194	4.608375	420.19843
442.90967	3.6298	0.011911582	0	0	0.91795355	4.158215	421.29422
437.73532	3.6299	0.012132309	0	0	0.9178252	4.0656195	422.03113
435.95724	3.63	0.012244363	0	0	0.9176968	4.9107165	421.44482
423.9418	3.6301	0.012802091	0	0	0.91756845	5.2682986	418.8777
422.7953	3.6302	0.012871293	0	0	0.9174401	4.981355	411.7863
425.46222	3.6303	0.012843454	0	0	0.9173119	4.742282	411.92447
416.8725	3.6304	0.013055331	0	0	0.9171836	4.4522576	410.98117
429.76843	3.6305	0.012633101	0	0	0.9170553	4.089746	406.8135
438.00137	3.6306	0.01232086	0	0	0.91692716	4.095418	405.72
423.6737	3.6307	0.012783696	0	0	0.91679883	4.4225163	411.73834
424.3455	3.6308	0.0128335515	0	0	0.91667056	4.5458136	415.91257
427.56317	3.6309	0.012679475	0	0	0.9165425	4.547201	418.8429
434.25552	3.631	0.0123270275	0	0	0.9164143	4.449931	416.71533
427.9891	3.6311	0.012628741	0	0	0.9162862	4.2374935	416.1215
430.53683	3.6312	0.012560579	0	0	0.91615796	4.6459656	415.3573
418.3069	3.6313	0.013042605	0	0	0.9160299	5.318125	410.50464
425.39145	3.6314	0.012859252	0	0	0.91590166	5.200858	413.4924
420.41153	3.6315	0.012941684	0	0	0.9157737	4.531463	413.29352
427.17953	3.6316	0.012674696	0	0	0.91564566	4.4024277	411.944
433.87204	3.6317	0.012418615	0	0	0.91551757	4.623004	411.69244
429.01422	3.6318	0.012524286	0	0	0.9153895	4.537118	412.7899
429.88586	3.6319	0.012575912	0	0	0.91526157	4.4791994	413.2942
422.60205	3.632	0.01289989	0	0	0.91513366	4.672307	410.18604
408.955	3.6321	0.013636299	0	0	0.91500545	4.2989764	407.74496
406.79538	3.6322	0.013775755	0	0	0.91487765	4.0006046	405.62527
415.06763	3.6323	0.013339917	0	0	0.9147497	4.3350596	404.34323
424.93008	3.6324	0.01290809	0	0	0.9146217	4.2658095	405.43982
415.3005	3.6325	0.013355234	0	0	0.9144939	3.8053703	407.2398
411.54358	3.6326	0.013437655	0	0	0.9143661	3.841573	403.76816
419.14917	3.6327	0.013186584	0	0	0.9142382	4.253803	406.51517
422.9995	3.6328	0.012947559	0	0	0.91411054	4.467031	406.70703
422.62015	3.6329	0.012991018	0	0	0.9139826	4.4154887	407.84274
418.6167	3.633	0.013226358	0	0	0.91385484	4.5229278	408.6147
407.33676	3.6331	0.013750251	0	0	0.91372705	4.663259	402.8983
400.7883	3.6332	0.014168043	0	0	0.91359925	4.5090656	396.81073
397.36426	3.6333	0.014276783	0	0	0.91347164	4.2253714	396.16458
403.64655	3.6334	0.014010566	0	0	0.91334397	4.1510506	395.78223
414.29495	3.6335	0.013573964	0	0	0.9132162	3.9953365	396.87537
401.56628	3.6336	0.014111059	0	0	0.9130885	3.6384377	398.99298
409.02423	3.6337	0.0138506275	0	0	0.9129608	3.4081836	399.1379
406.91138	3.6338	0.013954899	0	0	0.9128333	3.3581183	398.45096
397.3143	3.6339	0.014420738	0	0	0.91270566	3.457612	395.91397
391.60556	3.634	0.014803774	0	0	0.91257805	3.6083786	394.30273
390.67966	3.6341	0.014876543	0	0	0.91245055	3.733611	392.5735
394.57468	3.6342	0.014681421	0	0	0.91232294	3.9614003	393.62595
397.3966	3.6343	0.014475137	0	0	0.91219544	4.3606496	398.24365
394.5601	3.6344	0.014665337	0	0	0.91206807	4.4668307	394.68643
388.3934	3.6345	0.01500095	0	0	0.9119405	4.6765013	393.98782
386.98593	3.6346	0.015127588	0	0	0.91181296	4.61158	394.31296
391.50003	3.6347	0.01484007	0	0	0.9116855	4.295522	395.56644
391.80273	3.6348	0.014886687	0	0	0.9115581	4.766749	399.22296
384.9677	3.6349	0.015162118	0	0	0.9114307	5.63733	401.65485
386.01343	3.635	0.015229849	0	0	0.9113033	6.126501	393.70126
383.23416	3.6351	0.015333939	0	0	0.9111759	5.936566	395.00546
374.67236	3.6352	0.01590976	0	0	0.91104853	5.507064	395.477
369.68048	3.6353	0.016268669	0	0	0.91092116	5.4944754	393.2774
368.81686	3.6354	0.016414734	0	0	0.910794	5.8456464	387.5728
369.31894	3.6355	0.016421176	0	0	0.9106668	5.840592	378.81985
360.9561	3.6356	0.016972857	0	0	0.91053945	5.486044	375.85916
355.14594	3.6357	0.01746986	0	0	0.91041213	5.282007	366.95148
342.48993	3.6358	0.018495858	0	0	0.910285	4.3837395	363.3496
343.7367	3.6359	0.0185053	0	0	0.91015774	3.7956212	363.8134
340.41666	3.636	0.018829051	0	0	0.91003066	4.44922	361.3845
338.92075	3.6361	0.01908776	0	0	0.90990335	4.843191	353.28796
328.0314	3.6362	0.020018674	0	0	0.9097763	4.6956506	343.911
320.5202	3.6363	0.02088	0	0	0.9096492	4.529962	332.0028
311.62515	3.6364	0.021946913	0	0	0.90952224	4.4681416	325.15985
295.1859	3.6365	0.023712106	0	0	0.9093951	4.3477416	314.13297
287.60825	3.6366	0.024854135	0	0	0.90926796	4.50311	296.45163
278.88736	3.6367	0.026339492	0	0	0.90914094	4.9478817	279.81735
252.47583	3.6368	0.03028628	0	0	0.90901405	4.9355216	263.2191
236.12732	3.6369	0.033810526	0	0	0.90888697	4.602199	239.83989
213.02203	3.637	0.039600108	0	0	0.90875983	4.507407	214.31879
187.9848	3.6371	0.047932215	0	0	0.90863305	4.877814	190.98036
164.87901	3.6372	0.056329854	0	0	0.90850604	5.086757	173.11714
163.84988	3.6373	0.056263633	0	0	0.90837914	4.899853	167.04607
185.22905	3.6374	0.04876309	0	0	0.9082523	4.396442	182.87146
212.14793	3.6375	0.040104076	0	0	0.90812546	4.0737624	214.27144
234.2363	3.6376	0.034411103	0	0	0.90799856	4.1989822	234.23369
256.0384	3.6377	0.030095747	0	0	0.9078718	4.4254203	254.06477
276.435	3.6378	0.026884321	0	0	0.90774494	4.389619	276.82614
282.38562	3.6379	0.025589013	0	0	0.90761817	4.5704265	290.77866
289.47342	3.638	0.024710169	0	0	0.90749145	4.822242	304.29102
308.39255	3.6381	0.022270443	0	0	0.9073647	4.717655	316.19397
312.21747	3.6382	0.021788081	0	0	0.90723807	4.966981	325.43924
314.86276	3.6383	0.021256277	0	0	0.90711135	5.782494	333.47495
324.41968	3.6384	0.020177558	0	0	0.90698475	6.2120123	341.27704
341.37738	3.6385	0.018843234	0	0	0.906858	5.7554836	349.99326
343.40027	3.6386	0.018533321	0	0	0.9067313	5.014231	361.49582
345.13513	3.6387	0.018397186	0	0	0.9066048	4.688976	364.4852
353.6206	3.6388	0.017825682	0	0	0.90647817	4.7513614	369.33746
357.7959	3.6389	0.017346643	0	0	0.9063517	4.9501543	377.8008
363.81418	3.639	0.016952313	0	0	0.9062252	5.207782	382.8981
370.6848	3.6391	0.01644486	0	0	0.9060986	5.7825108	381.48572
364.71066	3.6392	0.016768858	0	0	0.90597206	8.974554	385.70413
382.70206	3.6393	0.015351362	0	0	0.90584564	21.603796	392.38412
382.50766	3.6394	0.0151163	0	0	0.9057192	30.959143	394.29663
383.51334	3.6395	0.015122874	0	0	0.9055928	26.511974	394.29218
382.6393	3.6396	0.015317943	0	0	0.90546626	15.144279	394.2957
387.68588	3.6397	0.015177951	0	0	0.90533996	9.3227415	393.1625
389.46115	3.6398	0.015121485	0	0	0.90521365	7.075302	394.57547
386.24445	3.6399	0.015238945	0	0	0.9050873	5.725035	400.8523
388.78983	3.64	0.015086696	0	0	0.904961	5.1766615	396.66833
397.6699	3.6401	0.014661432	0	0	0.9048347	5.2512565	395.2989
400.2681	3.6402	0.014485126	0	0	0.90470845	5.031672	399.17908
395.2788	3.6403	0.014741265	0	0	0.9045822	5.003002	397.30847
395.30048	3.6404	0.014779013	0	0	0.90445584	4.9609323	399.89258
396.69702	3.6405	0.014702435	0	0	0.9043297	5.2015243	401.06183
397.9941	3.6406	0.014577509	0	0	0.9042036	4.9866157	397.35757
399.69846	3.6407	0.014524051	0	0	0.9040774	4.5580325	394.8454
399.10516	3.6408	0.014521051	0	0	0.9039512	4.478889	397.5095
402.10934	3.6409	0.014332741	0	0	0.9038251	4.862576	402.44928
405.8282	3.641	0.01418913	0	0	0.9036991	5.558045	403.92203
399.0734	3.6411	0.014411847	0	0	0.9035729	5.9636025	399.5135
404.94806	3.6412	0.014178987	0	0	0.9034468	5.8579545	399.88852
413.47397	3.6413	0.013868028	0	0	0.90332085	5.540527	402.05798
394.6191	3.6414	0.01478087	0	0	0.903195	5.2790933	400.32257
385.98627	3.6415	0.015268484	0	0	0.90306896	4.8919263	394.13144
398.04538	3.6416	0.01472073	0	0	0.9029429	4.7530365	387.5089
387.62036	3.6417	0.015190209	0	0	0.9028171	5.046418	388.7111
403.60913	3.6418	0.014317585	0	0	0.9026911	4.4164386	393.23953
405.02594	3.6419	0.0141909765	0	0	0.9025652	3.8465686	395.3007
409.31717	3.642	0.013999977	0	0	0.90243936	4.145305	394.76602
404.44202	3.6421	0.014170253	0	0	0.90231353	4.546099	394.85303
409.81616	3.6422	0.0139409145	0	0	0.9021876	4.6213574	394.79752
412.32227	3.6423	0.013812537	0	0	0.90206194	4.3419175	396.56824
410.04895	3.6424	0.013914087	0	0	0.9019361	4.0734267	399.70453
406.66812	3.6425	0.01414634	0	0	0.90181035	4.094425	398.30127
400.44214	3.6426	0.014451387	0	0	0.90168476	4.180574	395.0956
397.81985	3.6427	0.014640858	0	0	0.90155905	4.108245	396.7587
403.4179	3.6428	0.0143380305	0	0	0.90143335	4.4903893	395.89566
412.79355	3.6429	0.013827286	0	0	0.9013077	4.9221044	400.5142
411.5943	3.643	0.013875793	0	0	0.901182	4.559446	402.9823
411.9974	3.6431	0.013855704	0	0	0.9010565	4.514278	398.99017
406.93805	3.6432	0.014124334	0	0	0.90093076	4.5687175	393.1976
401.194	3.6433	0.014376629	0	0	0.90080523	4.4550376	392.93524
408.54224	3.6434	0.01404974	0	0	0.90067977	4.566081	395.45853
410.23538	3.6435	0.01397928	0	0	0.9005542	4.833428	396.2883
403.73825	3.6436	0.014279136	0	0	0.9004287	5.1248255	393.91806
401.43372	3.6437	0.0143719595	0	0	0.9003033	5.50703	391.44672
405.09042	3.6438	0.01421703	0	0	0.9001779	5.8927417	391.3489
408.06332	3.6439	0.013992449	0	0	0.9000524	5.7501273	393.33432
408.94955	3.644	0.013991065	0	0	0.899927	5.279483	395.25888
410.64398	3.6441	0.013928241	0	0	0.8998017	5.4277735	392.95807
409.80652	3.6442	0.013979445	0	0	0.8996763	5.965397	397.2517
415.16675	3.6443	0.013741079	0	0	0.899551	6.0822315	400.9333
409.4039	3.6444	0.014015009	0	0	0.89942557	5.870702	399.88214
414.0777	3.6445	0.013822102	0	0	0.8993004	5.706951	398.39154
411.58124	3.6446	0.0139851775	0	0	0.8991752	5.836762	392.94043
400.55423	3.6447	0.014510098	0	0	0.89904994	6.409936	387.43567
400.535	3.6448	0.014488051	0	0	0.89892477	6.820541	389.83044
408.71027	3.6449	0.014154756	0	0	0.8987995	6.355829	393.96515
408.05096	3.645	0.014084622	0	0	0.89867437	6.0106316	394.26807
408.58582	3.6451	0.013989821	0	0	0.8985492	6.303281	394.1786
415.74594	3.6452	0.013697366	0	0	0.89842415	6.283238	398.74326
406.91025	3.6453	0.014087208	0	0	0.89829904	5.454176	393.65714
413.13214	3.6454	0.013827532	0	0	0.898174	5.6223106	394.35498
416.84717	3.6455	0.013587679	0	0	0.89804906	6.4820757	397.43643
420.83862	3.6456	0.013411027	0	0	0.89792395	6.2576156	397.62274
405.88083	3.6457	0.014089776	0	0	0.89779896	5.8303304	396.4951
411.14734	3.6458	0.013829037	0	0	0.8976739	5.6731396	392.52838
418.47528	3.6459	0.0134950485	0	0	0.89754903	5.758419	394.92316
419.8007	3.646	0.013450199	0	0	0.89742416	5.8617477	398.32175
416.94138	3.6461	0.013675397	0	0	0.8972993	5.88671	397.89038
407.6793	3.6462	0.014086949	0	0	0.89717436	5.6231813	395.40228
407.30768	3.6463	0.01417531	0	0	0.89704955	5.236194	394.3764
412.5671	3.6464	0.013944376	0	0	0.8969248	5.1201687	391.65747
406.407	3.6465	0.014193714	0	0	0.8967999	5.1883893	396.73868
410.65384	3.6466	0.014030117	0	0	0.89667517	5.43018	390.02667
411.23495	3.6467	0.013971872	0	0	0.8965504	5.7000513	388.36328
403.60153	3.6468	0.014394275	0	0	0.8964257	5.1697855	395.14926
408.52994	3.6469	0.014073428	0	0	0.8963009	4.5181327	394.38165
418.72943	3.647	0.013590937	0	0	0.89617634	4.347227	399.92813
415.9903	3.6471	0.013781388	0	0	0.89605165	4.822574	396.74393
399.25882	3.6472	0.01458437	0	0	0.8959271	5.105744	395.1036
404.01453	3.6473	0.014410867	0	0	0.8958025	5.258754	391.46686
410.67032	3.6474	0.014138907	0	0	0.895678	5.3476048	388.80896
400.98865	3.6475	0.01458398	0	0	0.89555335	5.146397	394.73148
399.6185	3.6476	0.0146497805	0	0	0.8954289	4.8065114	392.54135
404.99924	3.6477	0.014463009	0	0	0.8953044	4.6788383	390.15814
397.7193	3.6478	0.014755316	0	0	0.8951799	4.622032	392.81564
402.57687	3.6479	0.014508123	0	0	0.89505553	4.9538674	390.94406
402.88156	3.648	0.014460685	0	0	0.89493096	5.66478	387.10703
396.82455	3.6481	0.014806844	0	0	0.8948065	5.773741	391.89554
409.16898	3.6482	0.014139424	0	0	0.89468235	5.05639	390.24713
409.1711	3.6483	0.014186203	0	0	0.89455795	4.6252656	387.84485
405.9625	3.6484	0.014363209	0	0	0.8944337	4.713563	388.79456
404.32635	3.6485	0.014490572	0	0	0.89430934	4.825168	386.72787
401.09674	3.6486	0.014609071	0	0	0.89418507	4.7077427	382.26294
401.86697	3.6487	0.014560364	0	0	0.89406073	4.6987834	382.99347
408.75574	3.6488	0.014204431	0	0	0.89393663	4.6002746	383.96875
411.77414	3.6489	0.013994505	0	0	0.8938124	4.256776	384.33212
410.73767	3.649	0.01403804	0	0	0.89368826	4.07975	385.30374
411.03305	3.6491	0.014066842	0	0	0.89356405	4.330524	386.92346
409.0714	3.6492	0.014183823	0	0	0.89344	4.5307984	386.5331
412.74265	3.6493	0.014015263	0	0	0.89331585	4.5293436	383.47656
402.68048	3.6494	0.0145319775	0	0	0.89319175	4.779359	385.65018
403.91885	3.6495	0.0144741945	0	0	0.89306766	4.6585646	386.17642
405.25128	3.6496	0.014387983	0	0	0.89294374	4.4359894	381.93726
408.3434	3.6497	0.014337494	0	0	0.89281976	4.373949	381.4522
398.03036	3.6498	0.014844837	0	0	0.8926957	4.3156104	383.76862
397.82547	3.6499	0.014910089	0	0	0.8925718	4.3856106	377.78998
399.31143	3.65	0.0148453135	0	0	0.892448	4.470682	367.43646
399.15958	3.6501	0.014792416	0	0	0.8923241	4.3868847	362.55225
403.75058	3.6502	0.014497967	0	0	0.89220023	4.2700295	363.2338
410.96396	3.6503	0.014144108	0	0	0.8920764	4.1021442	370.47443
413.19183	3.6504	0.0139598865	0	0	0.89195246	3.9308288	378.44766
410.5914	3.6505	0.0140275685	0	0	0.8918288	4.1305184	380.82755
409.44745	3.6506	0.0142116565	0	0	0.89170504	4.684333	389.1928
407.3812	3.6507	0.0142942015	0	0	0.89158136	4.9082704	389.04822
408.40643	3.6508	0.014272999	0	0	0.8914576	5.0691094	391.9545
402.13168	3.6509	0.014631324	0	0	0.8913338	5.0338864	388.85303
396.81512	3.651	0.0149963815	0	0	0.89121026	4.906543	377.0878
387.5607	3.6511	0.015484799	0	0	0.8910867	4.715556	370.55713
388.7892	3.6512	0.015353801	0	0	0.890963	4.4160953	372.9866
400.8861	3.6513	0.0147447735	0	0	0.8908396	3.9760542	378.8215
